filename,label,disease,height,width,avg_contour_length,line_density,num_lines
05255.tiff,4,Healthy,600.0,800.0,25.41165080022293,4.166666666666667e-06,2.0
05256.tiff,4,Healthy,600.0,800.0,26.136105346066508,8.333333333333334e-06,4.0
05257.tiff,4,Healthy,600.0,800.0,31.952223951914416,8.333333333333334e-06,4.0
05258.tiff,4,Healthy,600.0,800.0,34.339199669318454,6.25e-06,3.0
05259.tiff,4,Healthy,600.0,800.0,26.234786123278848,6.25e-06,3.0
05260.tiff,4,Healthy,600.0,800.0,22.617502440013045,8.333333333333334e-06,4.0
05261.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,44.53535007781092,6.25e-06,3.0
05262.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,40.52247363180386,2.083333333333333e-06,1.0
05263.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,37.09609703217353,1.0416666666666666e-05,5.0
05264.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,37.64436796460833,2.083333333333333e-06,1.0
05265.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,41.07980691024768,4.166666666666667e-06,2.0
05266.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.9250186930384,6.25e-06,3.0
05267.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,38.21639656562071,6.25e-06,3.0
05268.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,37.64995311089925,8.333333333333334e-06,4.0
05269.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,36.717845311889086,6.25e-06,3.0
05270.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,31.76728115619812,2.083333333333333e-06,1.0
05271.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,38.8076077148872,8.333333333333334e-06,4.0
05272.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,30.14801816995661,6.25e-06,3.0
05273.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,37.505930043583696,2.083333333333333e-06,1.0
05274.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,41.39673461432748,4.166666666666667e-06,2.0
05275.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.19124235061177,4.166666666666667e-06,2.0
05276.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,31.231123515968942,4.166666666666667e-06,2.0
05277.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,38.37419268579194,4.166666666666667e-06,2.0
05278.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,32.910603328204864,6.25e-06,3.0
05279.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,32.94547813283324,8.333333333333334e-06,4.0
05280.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,32.67673848111925,6.25e-06,3.0
05281.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,21.83573306929874,6.25e-06,3.0
05282.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.242879453087657,4.166666666666667e-06,2.0
05283.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,21.93482608140621,8.333333333333334e-06,4.0
05284.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.18001260484078,8.333333333333334e-06,4.0
05285.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.937214998849505,8.333333333333334e-06,4.0
05286.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.71678782937056,8.333333333333334e-06,4.0
05287.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.952091382637896,4.166666666666667e-06,2.0
05288.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.268901198766702,4.166666666666667e-06,2.0
05289.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.03153480904917,4.166666666666667e-06,2.0
05290.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.86426811748081,4.166666666666667e-06,2.0
05291.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.209686508728126,4.166666666666667e-06,2.0
05292.tiff,4,Healthy,600.0,800.0,25.2137841511723,6.25e-06,3.0
05293.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.61174144047458,6.25e-06,3.0
05294.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,24.397964264821567,4.166666666666667e-06,2.0
05295.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.71412516825461,8.333333333333334e-06,4.0
05296.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,27.955575019322808,4.166666666666667e-06,2.0
05297.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,31.50249903852289,8.333333333333334e-06,4.0
05298.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,27.09085910575195,6.25e-06,3.0
05299.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.31746726584745,4.166666666666667e-06,2.0
05300.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.961167523997496,4.166666666666667e-06,2.0
05301.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,26.33099006104104,4.166666666666667e-06,2.0
05302.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,25.5620961981374,4.166666666666667e-06,2.0
05303.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.24331533853073,6.25e-06,3.0
05304.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,22.03387837301601,8.333333333333334e-06,4.0
05305.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,23.28338344968577,6.25e-06,3.0
05306.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,26.86612930357291,6.25e-06,3.0
05307.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.83227427375983,6.25e-06,3.0
05308.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,25.90584173541384,1.0416666666666666e-05,5.0
05309.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,26.818717464516983,6.25e-06,3.0
05310.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,23.3923683656965,4.166666666666667e-06,2.0
05311.tiff,4,Healthy,600.0,800.0,24.11362204702421,6.25e-06,3.0
05312.tiff,4,Healthy,600.0,800.0,31.24886508256197,4.166666666666667e-06,2.0
05313.tiff,4,Healthy,600.0,800.0,22.4779292004449,6.25e-06,3.0
05314.tiff,4,Healthy,600.0,800.0,21.81326775545828,6.25e-06,3.0
05315.tiff,4,Healthy,600.0,800.0,30.98801185821558,6.25e-06,3.0
05316.tiff,4,Healthy,600.0,800.0,24.369836324453352,6.25e-06,3.0
05317.tiff,4,Healthy,600.0,800.0,26.36792683459801,8.333333333333334e-06,4.0
05318.tiff,4,Healthy,600.0,800.0,24.47013358545304,8.333333333333334e-06,4.0
05319.tiff,4,Healthy,600.0,800.0,22.038625743221093,6.25e-06,3.0
05320.tiff,4,Healthy,600.0,800.0,22.33205549611729,6.25e-06,3.0
05321.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.42878170512012,2.083333333333333e-06,1.0
05322.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,25.685410805155264,4.166666666666667e-06,2.0
05323.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.473653402079872,6.25e-06,3.0
05324.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,29.52371921752502,6.25e-06,3.0
05325.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.906603154376167,4.166666666666667e-06,2.0
05326.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.65916497081092,4.166666666666667e-06,2.0
05327.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,32.44096011968348,4.166666666666667e-06,2.0
05328.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,29.903355682081685,6.25e-06,3.0
05329.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,25.833167348267896,4.166666666666667e-06,2.0
05330.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.86330010684501,2.083333333333333e-06,1.0
05331.tiff,4,Healthy,600.0,800.0,34.42315541342093,1.0416666666666666e-05,5.0
05332.tiff,4,Healthy,600.0,800.0,28.331169452103488,6.25e-06,3.0
05333.tiff,4,Healthy,600.0,800.0,28.837202141482024,8.333333333333334e-06,4.0
05334.tiff,4,Healthy,600.0,800.0,30.39218908627992,4.166666666666667e-06,2.0
05335.tiff,4,Healthy,600.0,800.0,29.662130427733427,4.166666666666667e-06,2.0
05336.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.270060060237057,8.333333333333334e-06,4.0
05337.tiff,4,Healthy,600.0,800.0,29.19559555301572,4.166666666666667e-06,2.0
05338.tiff,4,Healthy,600.0,800.0,30.4009545896836,2.083333333333333e-06,1.0
05339.tiff,4,Healthy,600.0,800.0,29.588308451389803,6.25e-06,3.0
05340.tiff,4,Healthy,600.0,800.0,31.2356970928997,6.25e-06,3.0
05341.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.91452717826857,8.333333333333334e-06,4.0
05342.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,23.0609253515516,6.25e-06,3.0
05343.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.81735723894534,6.25e-06,3.0
05344.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,22.49677000309165,6.25e-06,3.0
05345.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.43063677358502,8.333333333333334e-06,4.0
05346.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.315442062043523,6.25e-06,3.0
05347.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.9469361828298,4.166666666666667e-06,2.0
05348.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.524399652731432,4.166666666666667e-06,2.0
05349.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,22.15270538633367,4.166666666666667e-06,2.0
05350.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.314557178220166,8.333333333333334e-06,4.0
05351.tiff,4,Healthy,600.0,800.0,34.040613899678746,2.083333333333333e-06,1.0
05352.tiff,4,Healthy,600.0,800.0,33.177613065926025,4.166666666666667e-06,2.0
05353.tiff,4,Healthy,600.0,800.0,32.19630803418632,6.25e-06,3.0
05354.tiff,4,Healthy,600.0,800.0,35.19035546536348,6.25e-06,3.0
05355.tiff,4,Healthy,600.0,800.0,33.49908812193388,8.333333333333334e-06,4.0
05356.tiff,4,Healthy,600.0,800.0,30.664401679358225,6.25e-06,3.0
05357.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.30269332675413,4.166666666666667e-06,2.0
05358.tiff,4,Healthy,600.0,800.0,35.386500249427804,4.166666666666667e-06,2.0
05359.tiff,4,Healthy,600.0,800.0,29.176959970765864,8.333333333333334e-06,4.0
05360.tiff,4,Healthy,600.0,800.0,34.52073659293063,6.25e-06,3.0
05361.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.35890340094871,8.333333333333334e-06,4.0
05362.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.864205552525604,8.333333333333334e-06,4.0
05363.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,26.13449081088959,8.333333333333334e-06,4.0
05364.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.207766863015983,6.25e-06,3.0
05365.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.53668594360352,6.25e-06,3.0
05366.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,33.39932259069819,6.25e-06,3.0
05367.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,33.293728536627825,8.333333333333334e-06,4.0
05368.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.378790165510093,8.333333333333334e-06,4.0
05369.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.58576268092752,6.25e-06,3.0
05370.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.991194053067648,8.333333333333334e-06,4.0
05371.tiff,4,Healthy,600.0,800.0,29.04337422345315,6.25e-06,3.0
05372.tiff,4,Healthy,600.0,800.0,23.854819811842457,8.333333333333334e-06,4.0
05373.tiff,4,Healthy,600.0,800.0,28.308820389354644,6.25e-06,3.0
05374.tiff,4,Healthy,600.0,800.0,22.44330587394801,6.25e-06,3.0
05375.tiff,4,Healthy,600.0,800.0,29.245074390677967,6.25e-06,3.0
05376.tiff,4,Healthy,600.0,800.0,32.93988311216698,6.25e-06,3.0
05377.tiff,4,Healthy,600.0,800.0,30.06740735590092,8.333333333333334e-06,4.0
05378.tiff,4,Healthy,600.0,800.0,30.399630375497964,1.0416666666666666e-05,5.0
05379.tiff,4,Healthy,600.0,800.0,29.835481668583324,6.25e-06,3.0
05380.tiff,4,Healthy,600.0,800.0,28.352394115184914,8.333333333333334e-06,4.0
05381.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,30.60388395058907,6.25e-06,3.0
05382.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,31.916300871505065,4.166666666666667e-06,2.0
05383.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,28.7391841482888,4.166666666666667e-06,2.0
05384.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,30.625598234763512,4.166666666666667e-06,2.0
05385.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,27.910541553755063,4.166666666666667e-06,2.0
05386.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.26893985419624,8.333333333333334e-06,4.0
05387.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.56127347208674,4.166666666666667e-06,2.0
05388.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,31.983182716746576,6.25e-06,3.0
05389.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,27.92731577701481,4.166666666666667e-06,2.0
05390.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,27.44861369634929,4.166666666666667e-06,2.0
05391.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.12360118627548,4.166666666666667e-06,2.0
05392.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.996029115559764,4.166666666666667e-06,2.0
05393.tiff,4,Healthy,600.0,800.0,34.39009183290459,6.25e-06,3.0
05394.tiff,4,Healthy,600.0,800.0,34.8868889024432,8.333333333333334e-06,4.0
05395.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.597631990219707,8.333333333333334e-06,4.0
05396.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.18464830252624,6.25e-06,3.0
05397.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,30.457470570903013,6.25e-06,3.0
05398.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,31.711054116075143,6.25e-06,3.0
05399.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,32.337933932958975,8.333333333333334e-06,4.0
05400.tiff,4,Healthy,600.0,800.0,32.97376341454721,6.25e-06,3.0
05401.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.68186573969472,8.333333333333334e-06,4.0
05402.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,31.83865277466219,6.25e-06,3.0
05403.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,32.90164082233974,6.25e-06,3.0
05404.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.27622589983826,8.333333333333334e-06,4.0
05405.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.39550023281213,6.25e-06,3.0
05406.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.189684391322384,6.25e-06,3.0
05407.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,24.771306187127827,6.25e-06,3.0
05408.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.79641658710059,6.25e-06,3.0
05409.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,33.166070570602365,6.25e-06,3.0
05410.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,35.74228963032608,6.25e-06,3.0
05411.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.15491849588244,6.25e-06,3.0
05412.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.621857990991803,6.25e-06,3.0
05413.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.244725439050697,6.25e-06,3.0
05414.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.54630182826001,6.25e-06,3.0
05415.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,33.489616222303766,6.25e-06,3.0
05416.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,23.82444411615324,6.25e-06,3.0
05417.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,25.75283893904757,1.0416666666666666e-05,5.0
05418.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.21790989727685,6.25e-06,3.0
05419.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,22.34186225413329,8.333333333333334e-06,4.0
05420.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.47519846789188,6.25e-06,3.0
05421.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.595304465350186,6.25e-06,3.0
05422.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.734446590957862,4.166666666666667e-06,2.0
05423.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.931558312239822,6.25e-06,3.0
05424.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.6862361572576,6.25e-06,3.0
05425.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.507188980234787,4.166666666666667e-06,2.0
05426.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.2163901472934,6.25e-06,3.0
05427.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.625214132405645,6.25e-06,3.0
05428.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.765820423726044,6.25e-06,3.0
05429.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.75975473415603,4.166666666666667e-06,2.0
05430.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,31.118220467843223,4.166666666666667e-06,2.0
05431.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.847090301642545,6.25e-06,3.0
05432.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,32.757586675644944,6.25e-06,3.0
05433.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,36.98352478644427,1.0416666666666666e-05,5.0
05434.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,35.523085490109715,8.333333333333334e-06,4.0
05435.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.48434299263628,8.333333333333334e-06,4.0
05436.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,38.005032896166746,6.25e-06,3.0
05437.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,33.542311029343665,1.0416666666666666e-05,5.0
05438.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.2438249807366,1.0416666666666666e-05,5.0
05439.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,36.87987718494583,8.333333333333334e-06,4.0
05440.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,33.335459882286706,4.166666666666667e-06,2.0
05441.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.73499050254673,4.166666666666667e-06,2.0
05442.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.50046874509,4.166666666666667e-06,2.0
05443.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.786735333653983,4.166666666666667e-06,2.0
05444.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,24.093117713689328,4.166666666666667e-06,2.0
05445.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.905287289887333,4.166666666666667e-06,2.0
05446.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,19.546785350662567,2.083333333333333e-06,1.0
05447.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,22.084364451813013,6.25e-06,3.0
05448.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.93337255178376,6.25e-06,3.0
05449.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,20.42757316058774,8.333333333333334e-06,4.0
05450.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,21.578220816919035,4.166666666666667e-06,2.0
05451.tiff,4,Healthy,600.0,800.0,25.483101639431688,2.083333333333333e-06,1.0
05452.tiff,4,Healthy,600.0,800.0,23.522619617485184,8.333333333333334e-06,4.0
05453.tiff,4,Healthy,600.0,800.0,24.18696467648213,6.25e-06,3.0
05454.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,24.40654733863484,4.166666666666667e-06,2.0
05455.tiff,4,Healthy,600.0,800.0,25.717760528522145,8.333333333333334e-06,4.0
05456.tiff,4,Healthy,600.0,800.0,27.15985026888633,8.333333333333334e-06,4.0
05457.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,20.49157414085481,4.166666666666667e-06,2.0
05458.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,22.806911264218783,6.25e-06,3.0
05459.tiff,4,Healthy,600.0,800.0,22.39904861508903,6.25e-06,3.0
05460.tiff,4,Healthy,600.0,800.0,26.32637958699151,8.333333333333334e-06,4.0
05461.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.243522536869847,8.333333333333334e-06,4.0
05462.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,27.135644490148547,6.25e-06,3.0
05463.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,31.630713133012392,6.25e-06,3.0
